magic,version,name,source,sample_rate_note
TINYDRAW_INKTRACE,1,under-overlay,recorded,recorded owner finger input via 1kHz sampler stream
t_us,kind,x,y
7414003,Move,321,19
7414994,Move,321,19
7416003,Move,321,19
7416995,Move,321,19
7418007,Move,321,19
7418994,Move,321,19
7420003,Move,321,19
7420994,Move,323,20
7422212,Move,323,20
7424155,Move,323,20
7424995,Move,323,20
7426007,Move,323,20
7426994,Move,323,20
7428003,Move,323,20
7428994,Move,323,20
7430003,Move,323,20
7430994,Move,323,20
7432003,Move,323,20
7432994,Move,323,20
7434008,Move,325,21
7434994,Move,325,21
7436203,Move,325,21
7438159,Move,325,21
7438995,Move,325,21
7440006,Move,325,21
7440994,Move,325,21
7442003,Move,325,21
7442994,Move,325,21
7444003,Move,325,21
7444994,Move,325,21
7446003,Move,325,21
7446994,Move,326,22
7448202,Move,326,22
7450157,Move,326,22
7451010,Move,326,22
7451998,Move,326,22
7453003,Move,326,22
7453994,Move,326,22
7455003,Move,326,22
7455994,Move,326,22
7457003,Move,326,22
7457994,Move,326,22
7459003,Move,326,22
7459994,Move,328,24
7461195,Move,328,24
7463158,Move,328,24
7464009,Move,328,24
7464994,Move,328,24
7466003,Move,328,24
7466994,Move,328,24
7468008,Move,328,24
7468994,Move,328,24
7470003,Move,328,24
7470994,Move,328,24
7472003,Move,328,24
7472994,Move,329,26
7474194,Move,329,26
7476192,Move,329,26
7478104,Move,329,26
7478994,Move,329,26
7480029,Move,329,26
7480994,Move,329,26
7482003,Move,329,26
7482994,Move,329,26
7484003,Move,329,26
7484999,Move,329,26
7486003,Move,330,28
7486994,Move,330,28
7488253,Move,330,28
7490159,Move,330,28
7491007,Move,330,28
7491994,Move,330,28
7493003,Move,330,28
7493994,Move,330,28
7495003,Move,330,28
7495994,Move,330,28
7497003,Move,330,28
7497994,Move,330,28
7499003,Move,331,32
7499994,Move,331,32
7501212,Move,331,32
7503156,Move,331,32
7504006,Move,331,32
7504994,Move,331,32
7506003,Move,331,32
7506994,Move,331,32
7508003,Move,331,32
7508994,Move,331,32
7510003,Move,331,32
7510994,Move,331,32
7512003,Move,332,36
7512994,Move,332,36
7514201,Move,332,36
7516155,Move,332,36
7516996,Move,332,36
7518011,Move,332,36
7518994,Move,332,36
7520003,Move,332,36
7520994,Move,332,36
7522003,Move,332,36
7522994,Move,332,36
7524003,Move,332,36
7524994,Move,333,41
7526203,Move,333,41
7528155,Move,333,41
7529008,Move,333,41
7529994,Move,333,41
7531003,Move,333,41
7531994,Move,333,41
7533003,Move,333,41
7533994,Move,333,41
7535003,Move,333,41
7535998,Move,333,41
7537003,Move,333,41
7537994,Move,334,48
7539201,Move,334,48
7541156,Move,334,48
7541995,Move,334,48
7543006,Move,334,48
7543994,Move,334,48
7545003,Move,334,48
7545994,Move,334,48
7547003,Move,334,48
7547994,Move,334,48
7549003,Move,334,48
7549994,Move,334,48
7551003,Move,335,55
7551999,Move,335,55
7553193,Move,335,55
7555154,Move,335,55
7555994,Move,335,55
7557006,Move,335,55
7557994,Move,335,55
7559003,Move,335,55
7559994,Move,335,55
7561003,Move,335,55
7561994,Move,335,55
7563003,Move,335,55
7563994,Move,335,62
7565200,Move,335,62
7567154,Move,335,62
7568010,Move,335,62
7568998,Move,335,62
7570003,Move,335,62
7570994,Move,335,62
7572003,Move,335,62
7572994,Move,335,62
7574003,Move,335,62
7574994,Move,335,62
7576003,Move,335,62
7576994,Move,335,62
7578003,Move,336,71
7578994,Move,336,71
7580174,Move,336,71
7580547,Move,336,71
7582148,Move,336,71
7583012,Move,336,71
7583994,Move,336,71
7585007,Move,336,71
7585997,Move,336,71
7587003,Move,336,71
7587994,Move,336,71
7589003,Move,336,71
7589994,Move,336,71
7591003,Move,336,79
7591994,Move,336,79
7593211,Move,336,79
7595153,Move,336,79
7596010,Move,336,79
7596994,Move,336,79
7598003,Move,336,79
7598994,Move,336,79
7600003,Move,336,79
7600994,Move,336,79
7602003,Move,336,79
7602998,Move,336,79
7604003,Move,337,88
7604994,Move,337,88
7606209,Move,337,88
7608153,Move,337,88
7609012,Move,337,88
7609994,Move,337,88
7611003,Move,337,88
7611994,Move,337,88
7613003,Move,337,88
7613994,Move,337,88
7615003,Move,337,88
7615994,Move,337,88
7617003,Move,337,96
7617994,Move,337,96
7619207,Move,337,96
7621153,Move,337,96
7622010,Move,337,96
7622994,Move,337,96
7624003,Move,337,96
7624994,Move,337,96
7626003,Move,337,96
7626994,Move,337,96
7628003,Move,337,96
7628994,Move,337,96
7630003,Move,337,104
7630994,Move,337,104
7632201,Move,337,104
7634153,Move,337,104
7635009,Move,337,104
7635994,Move,337,104
7637008,Move,337,104
7637994,Move,337,104
7639003,Move,337,104
7639994,Move,337,104
7641003,Move,337,104
7641994,Move,337,104
7643003,Move,337,114
7643994,Move,337,114
7645205,Move,337,114
7647155,Move,337,114
7648011,Move,337,114
7648994,Move,337,114
7650003,Move,337,114
7650994,Move,337,114
7652003,Move,337,114
7652998,Move,337,114
7654003,Move,337,114
7654994,Move,337,114
7656003,Move,337,123
7656994,Move,337,123
7658199,Move,337,123
7660154,Move,337,123
7661009,Move,337,123
7661994,Move,337,123
7663003,Move,337,123
7663994,Move,337,123
7665003,Move,337,123
7665994,Move,337,123
7667003,Move,337,123
7667994,Move,337,123
7669004,Move,337,130
7669998,Move,337,130
7671205,Move,337,130
7673154,Move,337,130
7674010,Move,337,130
7674994,Move,337,130
7676003,Move,337,130
7676994,Move,337,130
7678003,Move,337,130
7678994,Move,337,130
7680003,Move,337,130
7680994,Move,337,130
7682003,Move,337,136
7682994,Move,337,136
7684173,Move,337,136
7686158,Move,337,136
7687010,Move,337,136
7687994,Move,337,136
7689003,Move,337,136
7689994,Move,337,136
7691003,Move,337,136
7691994,Move,337,136
7693003,Move,337,136
7693994,Move,337,136
7695003,Move,337,142
7695994,Move,337,142
7697196,Move,337,142
7699151,Move,337,142
7700011,Move,337,142
7700994,Move,337,142
7702003,Move,337,142
7702994,Move,337,142
7704008,Move,337,142
7704994,Move,337,142
7706003,Move,337,142
7706994,Move,337,142
7708003,Move,337,147
7708994,Move,337,147
7710200,Move,337,147
7712151,Move,337,147
7713011,Move,337,147
7713994,Move,337,147
7715003,Move,337,147
7715994,Move,337,147
7717003,Move,337,147
7717994,Move,337,147
7719003,Move,337,147
7719994,Move,337,147
7721008,Move,337,152
7721994,Move,337,152
7723202,Move,337,152
7725152,Move,337,152
7726009,Move,337,152
7726994,Move,337,152
7728003,Move,337,152
7728994,Move,337,152
7730003,Move,337,152
7730994,Move,337,152
7732003,Move,337,152
7732994,Move,337,152
7734003,Move,337,156
7734994,Move,337,156
7736212,Move,337,156
7738148,Move,337,156
7739011,Move,337,156
7739994,Move,337,156
7741003,Move,337,156
7741994,Move,337,156
7743003,Move,337,156
7743994,Move,337,156
7745003,Move,337,156
7745994,Move,337,156
7747003,Move,337,160
7747994,Move,337,160
7749220,Move,337,160
7751147,Move,337,160
7752010,Move,337,160
7752994,Move,337,160
7754008,Move,337,160
7754994,Move,337,160
7756003,Move,337,160
7756994,Move,337,160
7758003,Move,337,160
7758994,Move,337,160
7760003,Move,337,164
7760994,Move,337,164
7762204,Move,337,164
7764149,Move,337,164
7765009,Move,337,164
7765994,Move,337,164
7767003,Move,337,164
7767994,Move,337,164
7769003,Move,337,164
7769998,Move,337,164
7771003,Move,337,164
7771994,Move,337,164
7773003,Move,337,164
7773994,Move,337,168
7775204,Move,337,168
7777153,Move,337,168
7778009,Move,337,168
7778994,Move,337,168
7780003,Move,337,168
7780994,Move,337,168
7782003,Move,337,168
7782994,Move,337,168
7784003,Move,337,168
7784994,Move,337,168
7786003,Move,337,172
7786998,Move,337,172
7788202,Move,337,172
7790151,Move,337,172
7791009,Move,337,172
7791994,Move,337,172
7793003,Move,337,172
7793994,Move,337,172
7795003,Move,337,172
7795994,Move,337,172
7797003,Move,337,172
7797994,Move,337,172
7799003,Move,337,172
7799994,Move,337,176
7801197,Move,337,176
7803152,Move,337,176
7804016,Move,337,176
7804994,Move,337,176
7806003,Move,337,176
7806994,Move,337,176
7808003,Move,337,176
7808994,Move,337,176
7810003,Move,337,176
7810994,Move,337,176
7812003,Move,337,176
7812994,Move,337,179
7814200,Move,337,179
7816151,Move,337,179
7817009,Move,337,179
7817994,Move,337,179
7819003,Move,337,179
7819994,Move,337,179
7821008,Move,337,179
7821994,Move,337,179
7823003,Move,337,179
7823994,Move,337,179
7825003,Move,337,179
7825994,Move,337,182
7827201,Move,337,182
7829151,Move,337,182
7830010,Move,337,182
7830994,Move,337,182
7832003,Move,337,182
7832994,Move,337,182
7834003,Move,337,182
7834994,Move,337,182
7836003,Move,337,182
7836994,Move,337,182
7838008,Move,337,182
7838994,Move,337,185
7840199,Move,337,185
7842151,Move,337,185
7843009,Move,337,185
7843994,Move,337,185
7845003,Move,337,185
7845994,Move,337,185
7847003,Move,337,185
7847994,Move,337,185
7849003,Move,337,185
7849994,Move,337,185
7851003,Move,337,185
7851994,Move,337,188
7853201,Move,337,188
7855153,Move,337,188
7856009,Move,337,188
7856994,Move,337,188
7858003,Move,337,188
7858994,Move,337,188
7860003,Move,337,188
7860994,Move,337,188
7862003,Move,337,188
7862994,Move,337,188
7864003,Move,337,188
7864994,Move,337,190
7866203,Move,337,190
7868151,Move,337,190
7869009,Move,337,190
7869994,Move,337,190
7871008,Move,337,190
7871994,Move,337,190
7873003,Move,337,190
7873994,Move,337,190
7875003,Move,337,190
7875994,Move,337,190
7877003,Move,337,190
7877994,Move,337,190
7879003,Move,337,193
7879994,Move,337,193
7881198,Move,337,193
7883186,Move,337,193
7885091,Move,337,193
7886086,Move,337,193
7886994,Move,337,193
7888036,Move,337,193
7888994,Move,337,193
7890003,Move,337,193
7890994,Move,337,193
7892003,Move,337,196
7892994,Move,337,196
7894233,Move,337,196
7896160,Move,337,196
7897013,Move,337,196
7897994,Move,337,196
7899003,Move,337,196
7899994,Move,337,196
7901003,Move,337,196
7901994,Move,337,196
7903003,Move,337,196
7903994,Move,337,196
7905008,Move,337,198
7905994,Move,337,198
7907212,Move,337,198
7909152,Move,337,198
7910009,Move,337,198
7910994,Move,337,198
7912003,Move,337,198
7912994,Move,337,198
7914003,Move,337,198
7914994,Move,337,198
7916003,Move,337,198
7916994,Move,337,198
7918003,Move,337,201
7918994,Move,337,201
7920204,Move,337,201
7922152,Move,337,201
7923009,Move,337,201
7923994,Move,337,201
7925003,Move,337,201
7925994,Move,337,201
7927003,Move,337,201
7927994,Move,337,201
7929003,Move,337,201
7929994,Move,337,201
7931003,Move,337,203
7931994,Move,337,203
7933202,Move,337,203
7935152,Move,337,203
7936009,Move,337,203
7936994,Move,337,203
7938008,Move,337,203
7938994,Move,337,203
7940003,Move,337,203
7940994,Move,337,203
7942003,Move,337,203
7942994,Move,337,203
7944003,Move,337,205
7944994,Move,337,205
7946206,Move,337,205
7948149,Move,337,205
7949010,Move,337,205
7949994,Move,337,205
7951003,Move,337,205
7951994,Move,337,205
7953003,Move,337,205
7953994,Move,337,205
7955008,Move,337,205
7955994,Move,337,205
7957003,Move,337,207
7957994,Move,337,207
7959226,Move,337,207
7961146,Move,337,207
7962012,Move,337,207
7962994,Move,337,207
7964003,Move,337,207
7964994,Move,337,207
7966003,Move,337,207
7966994,Move,337,207
7968003,Move,337,207
7968994,Move,337,207
7970003,Move,337,209
7970994,Move,337,209
7972214,Move,337,209
7974145,Move,337,209
7975011,Move,337,209
7975994,Move,337,209
7977003,Move,337,209
7977994,Move,337,209
7979003,Move,337,209
7979994,Move,337,209
7981003,Move,337,209
7981994,Move,337,209
7983003,Move,337,210
7983994,Move,337,210
7985233,Move,337,210
7987144,Move,337,210
7988013,Move,337,210
7988998,Move,337,210
7990003,Move,337,210
7990994,Move,337,210
7992003,Move,337,210
7992994,Move,337,210
7994003,Move,337,210
7994994,Move,337,210
7996003,Move,337,211
7996994,Move,337,211
7998259,Move,337,211
8000136,Move,337,211
8001015,Move,337,211
8001994,Move,337,211
8003003,Move,337,211
8003994,Move,337,211
8005003,Move,337,211
8005998,Move,337,211
8007003,Move,337,211
8007994,Move,337,211
8009003,Move,337,212
8009994,Move,337,212
8011246,Move,337,212
8013145,Move,337,212
8014010,Move,337,212
8014994,Move,337,212
8016003,Move,337,212
8016994,Move,337,212
8018003,Move,337,212
8018994,Move,337,212
8020003,Move,337,212
8020994,Move,337,212
8022008,Move,337,213
8022994,Move,337,213
8024253,Move,337,213
8026138,Move,337,213
8027016,Move,337,213
8027994,Move,337,213
8029003,Move,337,213
8029994,Move,337,213
8031003,Move,337,213
8031994,Move,337,213
8033003,Move,337,213
8033994,Move,337,213
8035003,Move,337,215
8035994,Move,337,215
8037232,Move,337,215
8039145,Move,337,215
8040010,Move,337,215
8040994,Move,337,215
8042003,Move,337,215
8042994,Move,337,215
8044003,Move,337,215
8044994,Move,337,215
8046003,Move,337,215
8046994,Move,337,215
8048003,Move,337,217
8048994,Move,337,217
8050227,Move,337,217
8052144,Move,337,217
8053011,Move,337,217
8053994,Move,337,217
8055003,Move,337,217
8055998,Move,337,217
8057003,Move,337,217
8057994,Move,337,217
8059003,Move,337,217
8059994,Move,337,217
8061003,Move,337,217
8061994,Move,337,220
8063221,Move,337,220
8065146,Move,337,220
8066011,Move,337,220
8066994,Move,337,220
8068003,Move,337,220
8068994,Move,337,220
8070003,Move,337,220
8070994,Move,337,220
8072003,Move,337,220
8072998,Move,337,220
8074003,Move,337,222
8074994,Move,337,222
8076221,Move,337,222
8078142,Move,337,222
8079011,Move,337,222
8079994,Move,337,222
8081003,Move,337,222
8081994,Move,337,222
8083003,Move,337,222
8083994,Move,337,222
8085003,Move,337,222
8085994,Move,337,222
8087003,Move,337,222
8087994,Move,337,224
8089217,Move,337,224
8091148,Move,337,224
8092010,Move,337,224
8092994,Move,337,224
8094003,Move,337,224
8094994,Move,337,224
8096003,Move,337,224
8096994,Move,337,224
8098003,Move,337,224
8098994,Move,337,224
8100003,Move,337,224
8100994,Move,337,227
8102225,Move,337,227
8104142,Move,337,227
8105012,Move,337,227
8105999,Move,337,227
8107008,Move,337,227
8107994,Move,337,227
8109003,Move,337,227
8109994,Move,337,227
8111003,Move,337,227
8111994,Move,337,227
8113003,Move,337,227
8113994,Move,337,229
8115220,Move,337,229
8117147,Move,337,229
8118010,Move,337,229
8118994,Move,337,229
8120003,Move,337,229
8120994,Move,337,229
8122003,Move,337,229
8122998,Move,337,229
8124003,Move,337,229
8124994,Move,337,229
8126003,Move,337,229
8126994,Move,337,232
8128224,Move,337,232
8130142,Move,337,232
8131011,Move,337,232
8131994,Move,337,232
8133003,Move,337,232
8133994,Move,337,232
8135003,Move,337,232
8135994,Move,337,232
8137003,Move,337,232
8137994,Move,337,232
8139003,Move,337,232
8139998,Move,337,235
8141214,Move,337,235
8143146,Move,337,235
8144011,Move,337,235
8144994,Move,337,235
8146003,Move,337,235
8146994,Move,337,235
8148003,Move,337,235
8148994,Move,337,235
8150003,Move,337,235
8150994,Move,337,235
8152003,Move,337,235
8152994,Move,337,238
8154212,Move,337,238
8156144,Move,337,238
8157016,Move,337,238
8157994,Move,337,238
8159003,Move,337,238
8159994,Move,337,238
8161003,Move,337,238
8161994,Move,337,238
8163003,Move,337,238
8163994,Move,337,238
8165003,Move,337,238
8165994,Move,337,241
8167223,Move,337,241
8169147,Move,337,241
8170010,Move,337,241
8170994,Move,337,241
8172003,Move,337,241
8172994,Move,337,241
8174008,Move,337,241
8174994,Move,337,241
8176003,Move,337,241
8176994,Move,337,241
8178003,Move,337,241
8178994,Move,337,245
8180217,Move,337,245
8182143,Move,337,245
8183012,Move,337,245
8183994,Move,337,245
8185003,Move,337,245
8185994,Move,337,245
8187003,Move,337,245
8187994,Move,337,245
8189003,Move,337,245
8189994,Move,337,245
8191008,Move,337,245
8191994,Move,337,248
8193221,Move,337,248
8195055,Move,337,248
8196018,Move,337,248
8197012,Move,337,248
8198169,Move,337,248
8199087,Move,337,248
8200000,Move,337,248
8201025,Move,337,248
8201994,Move,337,248
8203003,Move,337,248
8203994,Move,337,248
8205003,Move,337,251
8205994,Move,337,251
8207271,Move,337,251
8209152,Move,337,251
8210013,Move,337,251
8210994,Move,337,251
8212003,Move,337,251
8212994,Move,337,251
8214003,Move,337,251
8214994,Move,337,251
8216003,Move,337,251
8216994,Move,337,251
8218003,Move,337,256
8218994,Move,337,256
8220197,Move,337,256
8222155,Move,337,256
8223011,Move,337,256
8223998,Move,337,256
8225003,Move,337,256
8225994,Move,337,256
8227003,Move,337,256
8227994,Move,337,256
8229003,Move,337,256
8229994,Move,337,256
8231003,Move,337,260
8231994,Move,337,260
8233188,Move,337,260
8235164,Move,337,260
8236008,Move,337,260
8236994,Move,337,260
8238003,Move,337,260
8238994,Move,337,260
8240003,Move,337,260
8240995,Move,337,260
8242007,Move,337,260
8242994,Move,337,260
8244003,Move,336,264
8244994,Move,336,264
8246194,Move,336,264
8248160,Move,336,264
8249007,Move,336,264
8249994,Move,336,264
8251003,Move,336,264
8251994,Move,336,264
8253003,Move,336,264
8253994,Move,336,264
8255003,Move,336,264
8255994,Move,336,264
8257004,Move,335,270
8257998,Move,335,270
8259193,Move,335,270
8261162,Move,335,270
8262008,Move,335,270
8262994,Move,335,270
8264003,Move,335,270
8264994,Move,335,270
8266003,Move,335,270
8266994,Move,335,270
8268003,Move,335,270
8268994,Move,335,270
8270003,Move,334,276
8270994,Move,334,276
8272201,Move,334,276
8274175,Move,334,276
8274994,Move,334,276
8276008,Move,334,276
8276994,Move,334,276
8278003,Move,334,276
8278994,Move,334,276
8280003,Move,334,276
8280994,Move,334,276
8282003,Move,334,276
8282994,Move,333,283
8284197,Move,333,283
8286187,Move,333,283
8288094,Move,333,283
8289068,Move,333,283
8290024,Move,333,283
8291005,Move,333,283
8292001,Move,333,283
8292999,Move,333,283
8293997,Move,333,283
8294999,Move,333,283
8295997,Move,331,291
8296999,Move,331,291
8298264,Move,331,291
8300049,Move,331,291
8301009,Move,331,291
8302012,Move,331,291
8303178,Move,331,291
8304122,Move,331,291
8304998,Move,331,291
8306016,Move,331,291
8306994,Move,331,291
8308009,Move,331,291
8308994,Move,331,291
8310003,Move,329,300
8310994,Move,329,300
8312217,Move,329,300
8314160,Move,329,300
8314995,Move,329,300
8316006,Move,329,300
8316994,Move,329,300
8318003,Move,329,300
8318994,Move,329,300
8320003,Move,329,300
8320994,Move,329,300
8322003,Move,329,300
8322994,Move,327,309
8324205,Move,327,309
8326156,Move,327,309
8327008,Move,327,309
8327994,Move,327,309
8329003,Move,327,309
8329994,Move,327,309
8331003,Move,327,309
8331994,Move,327,309
8333003,Move,327,309
8333994,Move,327,309
8335003,Move,327,309
8335994,Move,325,319
8337192,Move,325,319
8339158,Move,325,319
8340007,Move,325,319
8340994,Move,325,319
8342008,Move,325,319
8342994,Move,325,319
8344003,Move,325,319
8344994,Move,325,319
8346003,Move,325,319
8346994,Move,325,319
8348003,Move,325,319
8348994,Move,322,328
8350169,Move,322,328
8352155,Move,322,328
8352996,Move,322,328
8354006,Move,322,328
8354994,Move,322,328
8356003,Move,322,328
8356994,Move,322,328
8358005,Move,322,328
8358997,Move,322,328
8360003,Move,322,328
8360994,Move,322,328
8362003,Move,319,337
8362994,Move,319,337
8364206,Move,319,337
8366156,Move,319,337
8366995,Move,319,337
8368008,Move,319,337
8368994,Move,319,337
8370003,Move,319,337
8370994,Move,319,337
8372003,Move,319,337
8372994,Move,319,337
8374003,Move,319,337
8374999,Move,316,345
8376186,Move,316,345
8378154,Move,316,345
8378996,Move,316,345
8380006,Move,316,345
8380994,Move,316,345
8382003,Move,316,345
8382994,Move,316,345
8384003,Move,316,345
8384994,Move,316,345
8386003,Move,316,345
8386994,Move,316,345
8388003,Move,313,353
8388994,Move,313,353
8390211,Move,313,353
8392158,Move,313,353
8393007,Move,313,353
8393994,Move,313,353
8395003,Move,313,353
8395994,Move,313,353
8397003,Move,313,353
8397994,Move,313,353
8399003,Move,313,353
8399994,Move,313,353
8401003,Move,310,360
8401994,Move,310,360
8403202,Move,310,360
8405156,Move,310,360
8405995,Move,310,360
8407007,Move,310,360
8407994,Move,310,360
8409009,Move,310,360
8409994,Move,310,360
8411003,Move,310,360
8411994,Move,310,360
8413003,Move,310,360
8413994,Move,306,368
8415205,Move,306,368
8417157,Move,306,368
8417995,Move,306,368
8419007,Move,306,368
8419994,Move,306,368
8421003,Move,306,368
8421994,Move,306,368
8423003,Move,306,368
8423994,Move,306,368
8425005,Move,306,368
8425998,Move,306,368
8427003,Move,302,376
8427994,Move,302,376
8429195,Move,302,376
8431153,Move,302,376
8432008,Move,302,376
8432994,Move,302,376
8434003,Move,302,376
8434994,Move,302,376
8436003,Move,302,376
8436994,Move,302,376
8438003,Move,302,376
8438994,Move,302,376
8440003,Move,297,383
8440994,Move,297,383
8442281,Move,297,383
8444130,Move,297,383
8445015,Move,297,383
8445994,Move,297,383
8447003,Move,297,383
8447994,Move,297,383
8449003,Move,297,383
8449994,Move,297,383
8451003,Move,297,383
8451994,Move,297,383
8453003,Move,292,389
8453994,Move,292,389
8455154,Move,292,389
8455998,Move,292,389
8457003,Move,292,389
8457994,Move,292,389
8459004,Move,292,389
8459997,Move,292,389
8461003,Move,292,389
8461994,Move,292,389
8463003,Move,292,389
8463994,Move,292,389
8465003,Move,292,389
8465994,Move,288,394
8467145,Move,288,394
8467996,Move,288,394
8469003,Move,288,394
8469994,Move,288,394
8471003,Move,288,394
8471994,Move,288,394
8473003,Move,288,394
8473994,Move,288,394
8475003,Move,288,394
8475995,Move,288,394
8477007,Move,288,394
8477994,Move,288,394
8479003,Move,283,399
8479994,Move,283,399
8481141,Move,283,399
8481996,Move,283,399
8483003,Move,283,399
8483994,Move,283,399
8485003,Move,283,399
8485994,Move,283,399
8487003,Move,283,399
8487994,Move,283,399
8489003,Move,283,399
8489994,Move,283,399
8491003,Move,283,399
8491994,Move,276,403
8493152,Move,276,403
8493996,Move,276,403
8495006,Move,276,403
8495994,Move,276,403
8497003,Move,276,403
8497994,Move,276,403
8499003,Move,276,403
8499994,Move,276,403
8501003,Move,276,403
8501994,Move,276,403
8503003,Move,276,403
8503994,Move,276,403
8505003,Move,276,403
8505994,Move,268,407
8507139,Move,268,407
8507997,Move,268,407
8509009,Move,268,407
8509997,Move,268,407
8511004,Move,268,407
8511994,Move,268,407
8513003,Move,268,407
8513994,Move,268,407
8515003,Move,268,407
8515994,Move,268,407
8517003,Move,268,407
8517994,Move,268,407
8519003,Move,256,412
8519994,Move,256,412
8521144,Move,256,412
8521997,Move,256,412
8523003,Move,256,412
8523994,Move,256,412
8525003,Move,256,412
8525995,Move,256,412
8527006,Move,256,412
8527995,Move,256,412
8529003,Move,256,412
8529994,Move,256,412
8531003,Move,243,416
8531994,Move,243,416
8533140,Move,243,416
8533997,Move,243,416
8535003,Move,243,416
8535994,Move,243,416
8537003,Move,243,416
8537994,Move,243,416
8539003,Move,243,416
8539994,Move,243,416
8541003,Move,243,416
8541994,Move,243,416
8543004,Move,243,416
8543996,Move,243,416
8545004,Move,232,419
8545994,Move,232,419
8547144,Move,232,419
8547997,Move,232,419
8549003,Move,232,419
8549994,Move,232,419
8551003,Move,232,419
8551994,Move,232,419
8553003,Move,232,419
8553994,Move,232,419
8555003,Move,232,419
8555994,Move,232,419
8557003,Move,220,422
8557994,Move,220,422
8559140,Move,220,422
8559997,Move,220,422
8561007,Move,220,422
8561994,Move,220,422
8563003,Move,220,422
8563994,Move,220,422
8565003,Move,220,422
8565994,Move,220,422
8567003,Move,220,422
8567994,Move,220,422
8569003,Move,220,422
8569994,Move,220,422
8571003,Move,212,424
8571994,Move,212,424
8573145,Move,212,424
8573996,Move,212,424
8575003,Move,212,424
8575994,Move,212,424
8577008,Move,212,424
8577994,Move,212,424
8579003,Move,212,424
8579994,Move,212,424
8581003,Move,212,424
8581994,Move,212,424
8583003,Move,212,424
8583994,Move,201,426
8585141,Move,201,426
8585996,Move,201,426
8587003,Move,201,426
8587994,Move,201,426
8589003,Move,201,426
8589994,Move,201,426
8591003,Move,201,426
8591994,Move,201,426
8593003,Move,201,426
8593999,Move,201,426
8595003,Move,201,426
8595994,Move,201,426
8597003,Move,190,428
8597994,Move,190,428
8599145,Move,190,428
8599996,Move,190,428
8601003,Move,190,428
8601994,Move,190,428
8603003,Move,190,428
8603994,Move,190,428
8605003,Move,190,428
8605994,Move,190,428
8607003,Move,190,428
8607994,Move,190,428
8609003,Move,190,428
8609995,Move,180,429
8611141,Move,180,429
8611996,Move,180,429
8613003,Move,180,429
8613994,Move,180,429
8615003,Move,180,429
8615994,Move,180,429
8617003,Move,180,429
8617994,Move,180,429
8619003,Move,180,429
8619994,Move,180,429
8621003,Move,180,429
8621994,Move,180,429
8623003,Move,171,430
8623994,Move,171,430
8625145,Move,171,430
8625996,Move,171,430
8627008,Move,171,430
8627994,Move,171,430
8629003,Move,171,430
8629994,Move,171,430
8631003,Move,171,430
8631994,Move,171,430
8633003,Move,171,430
8633994,Move,171,430
8635003,Move,171,430
8635994,Move,162,431
8637141,Move,162,431
8637996,Move,162,431
8639003,Move,162,431
8639994,Move,162,431
8641003,Move,162,431
8641994,Move,162,431
8643003,Move,162,431
8643998,Move,162,431
8645003,Move,162,431
8645994,Move,162,431
8647003,Move,162,431
8647994,Move,162,431
8649003,Move,154,432
8649994,Move,154,432
8651145,Move,154,432
8651996,Move,154,432
8653003,Move,154,432
8653994,Move,154,432
8655003,Move,154,432
8655994,Move,154,432
8657003,Move,154,432
8657994,Move,154,432
8659003,Move,154,432
8659994,Move,154,432
8661008,Move,154,432
8661994,Move,147,433
8663141,Move,147,433
8663996,Move,147,433
8665003,Move,147,433
8665994,Move,147,433
8667003,Move,147,433
8667994,Move,147,433
8669003,Move,147,433
8669994,Move,147,433
8671003,Move,147,433
8671994,Move,147,433
8673003,Move,147,433
8673994,Move,147,433
8675003,Move,141,434
8675994,Move,141,434
8677145,Move,141,434
8677996,Move,141,434
8679007,Move,141,434
8679994,Move,141,434
8681003,Move,141,434
8681994,Move,141,434
8683003,Move,141,434
8683994,Move,141,434
8685003,Move,141,434
8685994,Move,141,434
8687003,Move,141,434
8687994,Move,136,434
8689242,Move,136,434
8691013,Move,136,434
8692014,Move,136,434
8693001,Move,136,434
8694015,Move,136,434
8695066,Move,136,434
8696091,Move,136,434
8697003,Move,136,434
8698015,Move,136,434
8699014,Move,136,434
8700004,Move,136,434
8701077,Move,131,434
8702013,Move,131,434
8703072,Move,131,434
8703994,Move,131,434
8705164,Move,131,434
8705994,Move,131,434
8707003,Move,131,434
8707994,Move,131,434
8709003,Move,131,434
8709994,Move,131,434
8711011,Move,131,434
8711994,Move,131,434
8713003,Move,131,434
8713994,Move,125,434
8715151,Move,125,434
8715994,Move,125,434
8717003,Move,125,434
8717994,Move,125,434
8719003,Move,125,434
8719994,Move,125,434
8721003,Move,125,434
8721994,Move,125,434
8723003,Move,125,434
8723994,Move,125,434
8725003,Move,125,434
8725994,Move,125,434
8727003,Move,119,434
8727999,Move,119,434
8729148,Move,119,434
8729994,Move,119,434
8731003,Move,119,434
8731994,Move,119,434
8733003,Move,119,434
8733994,Move,119,434
8735003,Move,119,434
8735994,Move,119,434
8737003,Move,119,434
8737994,Move,119,434
8739003,Move,119,434
8739994,Move,112,434
8741144,Move,112,434
8741994,Move,112,434
8743003,Move,112,434
8743994,Move,112,434
8745008,Move,112,434
8745994,Move,112,434
8747003,Move,112,434
8747994,Move,112,434
8749003,Move,112,434
8749994,Move,112,434
8751003,Move,112,434
8751994,Move,112,434
8753003,Move,105,434
8753994,Move,105,434
8755148,Move,105,434
8755994,Move,105,434
8757003,Move,105,434
8757994,Move,105,434
8759003,Move,105,434
8759994,Move,105,434
